ticket_id,customer_id,created_at,channel,priority,issue_category,ticket_text,sentiment,first_response_hours,resolution_hours,resolved
200225,C100104,2024-09-28T06:19,Chat,High,product_performance,Dashboard loads very slowly during peak hours.,-0.32,0.81,10.55,1
200226,C100104,2024-05-10T10:07,Email,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.09,0.62,2.89,1
200227,C100104,2024-08-07T04:24,Chat,Medium,billing_admin,I need to change our billing email and can't find the option.,0.72,0.75,7.57,1
200228,C100105,2024-07-11T12:55,Email,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.08,7.81,17.97,1
200229,C100106,2024-10-30T10:36,In-App,Medium,billing_admin,We were charged for extra users we don't have.,-0.16,13.0,17.45,1
200230,C100106,2024-08-12T03:25,Email,Urgent,billing_admin,Our discount was not applied to this renewal.,0.74,3.97,4.23,1
200231,C100108,2024-11-26T22:58,Phone,Low,product_usability,Search results are not clearly sorted.,-0.1,0.89,18.76,1
200232,C100108,2024-07-26T13:37,In-App,Medium,product_performance,Inventory sync takes too long to complete.,-0.18,1.73,21.85,1
200233,C100108,2024-09-18T23:21,Chat,Medium,billing_admin,Our discount was not applied to this renewal.,-0.25,0.37,2.24,1
200234,C100108,2024-08-10T16:40,Email,Medium,product_usability,It's hard to find where to update product SKUs.,-0.53,0.43,9.09,1
200235,C100108,2024-05-23T11:46,Chat,Medium,product_usability,Bulk upload flow is not intuitive.,0.32,4.17,19.65,1
200236,C100108,2024-12-29T06:11,Chat,High,product_usability,Bulk upload flow is not intuitive.,0.0,1.9,21.62,1
200237,C100110,2024-12-18T20:31,In-App,High,product_performance,Inventory sync takes too long to complete.,-0.02,0.25,5.91,1
200238,C100111,2024-07-26T20:20,Chat,Medium,billing_admin,Our discount was not applied to this renewal.,-0.49,0.44,15.02,1
200239,C100111,2024-05-22T20:19,Phone,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.15,10.14,17.88,1
200240,C100111,2024-12-28T09:29,In-App,Low,sales_expectation,Sales promised a custom report that doesn't exist.,0.46,10.77,26.64,1
200241,C100111,2024-04-17T02:41,Email,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.12,10.5,23.68,1
200242,C100112,2024-12-22T18:35,Email,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.06,1.14,2.34,1
200243,C100113,2024-10-23T19:30,Chat,Urgent,product_usability,Bulk upload flow is not intuitive.,-0.03,7.28,29.56,1
200244,C100114,2024-04-20T10:45,Email,Medium,billing_admin,We were charged for extra users we don't have.,0.29,4.14,7.42,1
200245,C100114,2024-11-02T07:45,In-App,Urgent,product_usability,It's hard to find where to update product SKUs.,0.02,2.44,36.76,1
200246,C100114,2024-08-11T11:58,Phone,Medium,product_usability,Bulk upload flow is not intuitive.,-0.49,0.97,3.73,1
200247,C100114,2024-11-18T20:41,Phone,Low,sales_expectation,Sales promised a custom report that doesn't exist.,-0.26,2.4,8.79,1
200248,C100115,2024-05-19T09:16,Chat,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.54,23.56,40.03,1
200249,C100116,2024-11-13T09:41,In-App,Low,product_usability,Bulk upload flow is not intuitive.,-0.27,0.32,11.08,1
200250,C100116,2024-08-21T17:24,Phone,High,product_performance,The reporting page keeps timing out.,-0.35,0.67,5.96,1
200251,C100117,2024-08-14T16:23,Email,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,0.26,2.22,18.43,1
200252,C100117,2024-07-04T10:49,In-App,Low,product_usability,The new dashboard is confusing for my staff.,-0.71,1.52,16.16,0
200253,C100117,2024-04-21T02:18,Email,Medium,product_usability,The new dashboard is confusing for my staff.,0.01,7.75,8.44,1
200254,C100117,2024-12-27T19:08,In-App,Low,product_performance,The reporting page keeps timing out.,0.28,0.66,29.66,1
200255,C100117,2024-09-22T23:28,Email,Medium,product_usability,The new dashboard is confusing for my staff.,-0.05,1.59,18.56,1
200256,C100118,2024-10-20T19:18,In-App,Medium,product_usability,Search results are not clearly sorted.,-0.27,2.84,13.31,1
200257,C100119,2024-04-03T15:57,Chat,Medium,product_usability,Bulk upload flow is not intuitive.,-0.26,10.2,25.01,1
200258,C100120,2024-12-24T09:49,In-App,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.18,4.77,15.23,1
200259,C100120,2024-12-09T06:51,Chat,High,billing_admin,I need to change our billing email and can't find the option.,-0.21,5.19,5.94,1
200260,C100121,2024-04-18T11:35,Email,High,product_performance,Mobile app crashes when I try to view inventory levels.,-0.41,1.25,5.37,1
200261,C100121,2024-06-20T02:48,Chat,Medium,product_performance,The reporting page keeps timing out.,0.11,2.4,6.42,1
200262,C100121,2024-06-24T02:58,Chat,High,product_usability,Search results are not clearly sorted.,0.23,1.35,42.35,1
200263,C100122,2024-11-30T13:03,In-App,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.58,0.28,4.9,1
200264,C100122,2024-07-04T02:23,Chat,Low,product_usability,Search results are not clearly sorted.,-0.61,1.18,3.73,1
200265,C100123,2024-10-20T04:08,Email,Medium,product_performance,The reporting page keeps timing out.,-0.69,6.93,11.06,1
200266,C100123,2024-12-18T22:30,In-App,Medium,billing_admin,I need to change our billing email and can't find the option.,0.04,5.29,7.0,1
200267,C100123,2024-12-13T08:13,Chat,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.47,1.28,24.59,1
200268,C100124,2024-11-10T09:15,Phone,Low,billing_admin,We were charged for extra users we don't have.,-0.11,3.54,10.68,1
200269,C100124,2024-11-27T20:50,In-App,Low,product_usability,Search results are not clearly sorted.,0.16,4.62,11.39,1
200270,C100124,2024-11-06T20:32,Chat,High,billing_admin,We were charged for extra users we don't have.,-0.06,8.75,21.33,1
200271,C100125,2024-07-04T00:39,Phone,Medium,sales_expectation,We expected multi-warehouse support out of the box.,0.15,0.81,9.95,1
200272,C100126,2024-06-07T21:42,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,0.03,7.18,11.62,1
200273,C100126,2024-09-25T16:34,Email,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.21,6.3,23.99,1
200274,C100126,2024-12-01T20:24,Phone,Medium,billing_admin,We were charged for extra users we don't have.,-0.39,2.55,3.57,1
200275,C100126,2024-09-17T02:22,Chat,High,product_performance,The reporting page keeps timing out.,0.2,0.95,6.89,1
200276,C100126,2024-11-15T04:02,Phone,Medium,product_performance,The reporting page keeps timing out.,-0.53,5.75,13.71,0
200277,C100126,2024-11-11T22:30,Chat,High,product_usability,Search results are not clearly sorted.,-0.02,0.1,9.65,1
200278,C100127,2024-11-30T01:18,Chat,Low,product_performance,Mobile app crashes when I try to view inventory levels.,0.31,1.05,1.84,1
200279,C100127,2024-09-29T10:59,Phone,Medium,product_usability,It's hard to find where to update product SKUs.,-0.53,3.89,6.43,1
200280,C100127,2024-07-27T01:48,Chat,Medium,billing_admin,Our discount was not applied to this renewal.,-0.2,3.96,6.2,1
200281,C100127,2024-09-15T08:07,Phone,Medium,product_performance,The reporting page keeps timing out.,-0.11,4.51,6.55,1
200282,C100128,2024-11-06T12:21,Chat,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.2,1.16,7.87,1
200283,C100128,2024-07-13T16:17,Email,High,billing_admin,Our discount was not applied to this renewal.,0.38,5.42,19.09,1
200284,C100129,2024-09-10T19:52,Chat,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,0.15,0.2,2.86,1
200285,C100129,2024-10-13T02:20,Phone,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.33,4.58,6.86,1
200286,C100130,2024-02-15T22:28,Phone,Medium,billing_admin,I need to change our billing email and can't find the option.,0.5,17.49,30.75,1
200287,C100131,2024-11-21T08:40,Email,Low,sales_expectation,We expected multi-warehouse support out of the box.,0.16,0.22,2.78,1
200288,C100132,2024-05-15T16:51,Chat,Urgent,billing_admin,Our discount was not applied to this renewal.,0.28,3.3,4.28,1
200289,C100132,2024-12-29T01:08,Email,Medium,product_usability,Search results are not clearly sorted.,-0.09,0.9,10.64,1
200290,C100132,2024-12-05T12:36,Email,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.08,0.1,12.17,1
200291,C100132,2024-11-28T11:28,Email,Medium,billing_admin,Our discount was not applied to this renewal.,0.42,4.73,5.23,1
200292,C100133,2024-07-17T10:41,Phone,Medium,sales_expectation,We expected multi-warehouse support out of the box.,-0.27,0.28,14.72,1
200293,C100133,2024-09-29T23:11,In-App,Medium,product_performance,Dashboard loads very slowly during peak hours.,0.19,0.68,3.59,1
200294,C100133,2024-04-10T08:45,In-App,Medium,product_performance,The reporting page keeps timing out.,-0.21,2.3,3.11,1
200295,C100133,2024-12-22T06:07,Chat,High,sales_expectation,We expected multi-warehouse support out of the box.,0.33,2.23,4.02,1
200296,C100133,2024-10-30T22:28,Email,High,billing_admin,I need to change our billing email and can't find the option.,-0.18,0.82,2.75,1
200297,C100133,2024-04-14T22:04,Phone,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.16,0.36,4.0,1
200298,C100133,2024-08-22T11:32,Chat,Low,product_usability,The new dashboard is confusing for my staff.,-0.33,2.65,24.37,1
200299,C100133,2024-12-03T07:50,In-App,Low,product_usability,The new dashboard is confusing for my staff.,0.14,0.3,0.91,1
200300,C100133,2024-08-02T17:08,Email,Low,sales_expectation,We expected multi-warehouse support out of the box.,-0.56,0.75,5.76,1
200301,C100133,2024-05-08T16:26,In-App,High,billing_admin,VAT appears to be calculated incorrectly.,-0.21,0.1,0.38,0
200302,C100133,2024-06-15T10:41,Email,Medium,product_performance,Inventory sync takes too long to complete.,-0.13,2.46,15.65,1
200303,C100134,2024-12-16T17:40,Chat,High,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.01,1.44,15.0,1
200304,C100134,2024-09-15T16:58,Email,High,product_usability,Search results are not clearly sorted.,-0.25,2.83,4.4,1
200305,C100134,2024-12-12T05:10,Phone,High,product_usability,Bulk upload flow is not intuitive.,-0.52,4.7,10.8,1
200306,C100134,2024-10-12T16:57,Phone,High,product_usability,Bulk upload flow is not intuitive.,0.69,3.03,9.81,1
200307,C100134,2024-11-27T20:35,Phone,Low,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.55,0.42,3.87,0
200308,C100136,2024-12-22T16:41,Chat,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.16,5.94,7.25,1
200309,C100136,2024-10-19T21:39,Phone,High,product_usability,The new dashboard is confusing for my staff.,-0.43,4.64,12.57,1
200310,C100136,2024-11-27T02:02,Phone,Medium,product_performance,Dashboard loads very slowly during peak hours.,0.14,0.85,2.86,1
200311,C100136,2024-11-19T15:56,Phone,Medium,billing_admin,We were charged for extra users we don't have.,-0.46,1.66,8.19,1
200312,C100136,2024-05-29T07:51,In-App,Medium,sales_expectation,We expected multi-warehouse support out of the box.,0.14,3.19,7.77,1
200313,C100136,2024-11-18T05:28,In-App,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.13,2.69,3.68,1
200314,C100137,2024-10-10T19:09,Phone,High,product_usability,Bulk upload flow is not intuitive.,-0.19,2.58,11.65,0
200315,C100138,2024-08-07T12:08,Phone,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.76,3.87,11.46,1
200316,C100138,2024-12-08T07:29,Email,Medium,product_performance,The reporting page keeps timing out.,0.12,1.76,7.12,1
200317,C100138,2024-06-13T03:03,Phone,High,product_usability,The new dashboard is confusing for my staff.,-0.4,4.15,26.86,1
200318,C100139,2024-11-30T05:52,Phone,High,billing_admin,I need to change our billing email and can't find the option.,0.03,1.16,2.17,1
200319,C100140,2024-07-26T05:31,In-App,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.23,3.08,3.92,1
200320,C100140,2024-10-03T00:05,In-App,Medium,sales_expectation,We expected multi-warehouse support out of the box.,0.24,5.9,7.24,1
200321,C100140,2024-06-20T18:22,Email,Low,product_usability,The new dashboard is confusing for my staff.,0.45,6.43,8.21,1
200322,C100140,2024-10-19T09:34,Email,High,billing_admin,VAT appears to be calculated incorrectly.,-0.24,5.4,9.83,1
200323,C100141,2024-05-19T08:46,Phone,High,billing_admin,I need to change our billing email and can't find the option.,-0.22,0.81,10.92,1
200324,C100142,2024-08-30T12:03,Chat,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.25,5.83,19.22,1
200325,C100142,2024-10-20T12:32,In-App,High,sales_expectation,Sales promised a custom report that doesn't exist.,-0.44,7.51,20.17,1
200326,C100144,2024-08-17T04:06,In-App,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.22,3.94,11.33,1
200327,C100144,2024-06-20T04:12,In-App,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.08,0.85,5.29,1
200328,C100145,2024-10-08T04:45,Phone,High,product_performance,Dashboard loads very slowly during peak hours.,0.14,0.19,0.83,1
200329,C100145,2024-08-09T19:57,Chat,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.45,2.71,2.8,1
200330,C100145,2024-11-18T12:39,Phone,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.41,0.42,3.61,1
200331,C100145,2024-06-12T15:52,Email,Medium,billing_admin,Our discount was not applied to this renewal.,0.41,2.27,4.33,1
200332,C100145,2024-07-11T18:19,Email,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.18,0.11,7.74,1
200333,C100145,2024-11-19T23:03,In-App,Low,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",0.17,1.85,4.84,1
200334,C100146,2024-10-29T21:15,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.21,8.16,21.9,1
200335,C100149,2024-11-20T00:28,Phone,Medium,product_performance,Inventory sync takes too long to complete.,-0.02,1.27,18.05,1
200336,C100149,2024-08-12T13:32,In-App,High,billing_admin,I need to change our billing email and can't find the option.,-0.27,0.29,0.67,1
200337,C100150,2024-12-18T16:13,Phone,Urgent,product_performance,Inventory sync takes too long to complete.,0.13,1.41,13.68,1
200338,C100151,2024-08-07T10:11,In-App,High,billing_admin,VAT appears to be calculated incorrectly.,-0.5,12.38,15.06,1
200339,C100151,2024-10-10T21:49,Phone,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.04,0.88,5.87,0
200340,C100152,2024-12-29T08:35,Phone,Medium,product_usability,The new dashboard is confusing for my staff.,-0.19,4.31,4.43,1
200341,C100152,2024-08-14T22:13,In-App,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.11,2.92,8.71,0
200342,C100152,2024-10-22T09:07,In-App,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.05,0.56,4.74,1
200343,C100152,2024-09-18T04:18,Email,Medium,billing_admin,Our discount was not applied to this renewal.,-0.03,2.75,9.65,1
200344,C100154,2024-07-16T14:41,Phone,High,product_performance,The reporting page keeps timing out.,0.24,17.32,19.49,1
200345,C100155,2024-02-17T17:17,Phone,Low,product_usability,The new dashboard is confusing for my staff.,-0.48,0.69,6.1,1
200346,C100155,2024-10-21T01:42,Chat,Medium,product_usability,The new dashboard is confusing for my staff.,-0.36,8.34,14.82,0
200347,C100156,2024-06-15T13:21,In-App,Low,product_performance,Dashboard loads very slowly during peak hours.,-0.08,0.32,7.8,1
200348,C100156,2024-06-09T17:59,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,-0.16,0.36,6.0,1
200349,C100156,2024-05-12T20:12,Phone,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.2,2.57,12.44,1
200350,C100156,2024-06-10T20:36,Chat,Medium,product_performance,Dashboard loads very slowly during peak hours.,0.23,2.96,4.42,1
200351,C100156,2024-07-28T13:56,Chat,High,product_performance,Inventory sync takes too long to complete.,0.24,9.56,29.26,1
200352,C100157,2024-03-04T15:11,Phone,High,product_performance,Mobile app crashes when I try to view inventory levels.,0.25,0.53,10.04,1
200353,C100157,2024-11-17T18:38,Email,High,product_performance,The reporting page keeps timing out.,-0.07,1.56,10.08,1
200354,C100157,2024-05-04T14:41,In-App,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.45,2.79,3.04,1
200355,C100158,2024-07-25T08:12,Email,Medium,product_usability,Search results are not clearly sorted.,-0.11,4.86,18.64,1
200356,C100158,2024-02-10T22:11,Email,High,billing_admin,Our discount was not applied to this renewal.,-0.26,6.01,7.23,1
