customer_id,company_name,country,region,is_eu,industry,company_size_bucket,annual_contract_value,product_tier,sales_segment,acquisition_channel,contract_start_date,contract_end_date,renewed_flag,discount_pct,initial_onboarding_score,is_churned
C100189,Company_189,France,Europe,1,,51-200,11445.58,Growth,MidMarket,Partner,5/20/2023,,1,0.24,4.1,0
C100190,Company_190,France,Europe,1,Healthcare,10-Jan,2314.71,Starter,SMB_Inside,Partner,1/21/2024,,1,0.17,6.5,0
C100191,Company_191,UK,Europe,1,Professional Services,Nov-50,7775.36,Growth,SMB_Inside,SelfServe,3/3/2024,9/2/2024,0,0.58,6.8,0
C100192,Company_192,Netherlands,Europe,1,,Nov-50,3135.29,Growth,SMB_Field,Outbound,10/7/2023,10/7/2024,0,0.26,2.3,0
C100193,Company_193,US,North America,0,,201-1000,83741.23,Growth,Enterprise,SelfServe,1/13/2024,1/13/2025,0,0.09,5.6,0
C100194,Company_194,Canada,North America,0,,51-200,32170.8,Growth,MidMarket,SelfServe,6/2/2023,,1,0.15,9.4,0
C100195,Company_195,Spain,Europe,1,Healthcare,1000+,423131.64,Growth,Enterprise,SelfServe,8/13/2023,8/13/2024,0,0.02,5.8,0
C100196,Company_196,France,Europe,1,Logistics,Nov-50,6715.16,Starter,SMB_Inside,Inbound,4/29/2023,,1,0.08,9.7,0
C100197,Company_197,UK,Europe,1,Ecommerce,10-Jan,2054.53,Growth,SMB_Inside,Partner,9/24/2023,9/24/2024,0,0.28,6.1,0
C100198,Company_198,Canada,North America,0,Ecommerce,51-200,23430.2,Enterprise,MidMarket,SelfServe,11/4/2023,,1,0.4,6.7,0
C100199,Company_199,Spain,Europe,1,,1000+,213107.78,Enterprise,Enterprise,Outbound,3/19/2023,3/19/2024,0,0.62,5.6,1
C100200,Company_200,Germany,Europe,1,Manufacturing,51-200,38542.89,Enterprise,MidMarket,Inbound,9/29/2023,9/29/2024,0,0.4,6.5,0
C100201,Company_201,Germany,Europe,1,Hospitality,10-Jan,2887.4,Enterprise,SMB_Field,Partner,10/12/2023,10/12/2024,0,0.15,5.9,0
C100202,Company_202,Australia,North America,0,Hospitality,10-Jan,1997.79,Starter,SMB_Field,SelfServe,8/30/2023,,1,0.1,7.1,0
C100203,Company_203,Australia,North America,0,Hospitality,51-200,10013.28,Starter,MidMarket,Partner,12/30/2023,6/30/2024,0,0.7,4.8,1
C100204,Company_204,US,North America,0,Logistics,51-200,17211.97,Growth,MidMarket,Outbound,11/20/2023,5/21/2024,0,0.18,6.5,1
C100205,Company_205,US,North America,0,,10-Jan,2033.4,Enterprise,SMB_Inside,Partner,11/8/2023,,1,0.07,8.4,0
C100206,Company_206,Canada,North America,0,Wholesale,Nov-50,7452.3,Starter,SMB_Inside,Partner,2/15/2023,,1,0.11,6.1,0
C100207,Company_207,Germany,Europe,1,Wholesale,51-200,25469.78,Enterprise,MidMarket,SelfServe,1/4/2023,,1,0.12,8.1,0
C100208,Company_208,Spain,Europe,1,Hospitality,Nov-50,5127.6,Growth,SMB_Field,Partner,2/26/2024,8/27/2024,0,0.01,8.2,0
C100209,Company_209,Canada,North America,0,Hospitality,Nov-50,5358.75,Growth,SMB_Inside,Outbound,7/4/2023,7/4/2024,0,0.32,4.1,0
C100210,Company_210,UK,Europe,1,,51-200,11272.67,Growth,MidMarket,Inbound,5/19/2023,,1,0.06,8,0
C100211,Company_211,Netherlands,Europe,1,Healthcare,51-200,14770.75,Growth,MidMarket,Inbound,1/18/2024,1/18/2025,0,0.14,6.3,0
C100212,Company_212,US,North America,0,,10-Jan,2342.11,Starter,SMB_Field,Inbound,3/4/2023,,1,0.31,6.3,0
C100213,Company_213,Australia,North America,0,,51-200,28477.36,Enterprise,MidMarket,Partner,3/19/2023,,1,0.08,3.2,0
C100214,Company_214,Australia,North America,0,Wholesale,201-1000,54488.65,Enterprise,Enterprise,Partner,7/23/2023,7/23/2024,0,0.39,4.5,0
C100215,Company_215,Australia,North America,0,Retail,51-200,35520.41,Growth,MidMarket,SelfServe,1/10/2024,1/10/2025,0,0.18,4.6,0
C100216,Company_216,France,Europe,1,Retail,Nov-50,5000.31,Growth,SMB_Inside,SelfServe,2/28/2023,,1,0.19,8.3,0
C100217,Company_217,France,Europe,1,Logistics,1000+,424844.08,Enterprise,Enterprise,Outbound,8/3/2023,8/3/2024,0,0.24,6.9,0
C100218,Company_218,UK,Europe,1,Wholesale,1000+,271283.46,Growth,Enterprise,Outbound,2/29/2024,8/30/2024,0,0.22,5.3,0
C100219,Company_219,Australia,North America,0,Professional Services,Nov-50,9478.66,Enterprise,SMB_Inside,Partner,8/7/2023,,1,0.21,6.6,0
C100220,Company_220,Netherlands,Europe,1,Healthcare,1000+,259517.59,Growth,Enterprise,SelfServe,2/17/2023,,1,0.07,7.2,0
C100221,Company_221,UK,Europe,1,Manufacturing,Nov-50,5614.88,Growth,SMB_Field,Outbound,12/22/2023,12/22/2024,0,0.23,7.4,0
C100222,Company_222,UK,Europe,1,Wholesale,Nov-50,3058.24,Growth,SMB_Field,Outbound,5/25/2023,,1,0.17,5.9,0
C100223,Company_223,Canada,North America,0,Manufacturing,51-200,26406.28,Starter,MidMarket,SelfServe,12/14/2023,,1,0.26,4.8,0
C100224,Company_224,US,North America,0,Ecommerce,51-200,34689.51,Growth,MidMarket,Outbound,2/7/2023,,1,0.05,7.1,0
C100225,Company_225,UK,Europe,1,Wholesale,Nov-50,9018.77,Growth,SMB_Field,SelfServe,12/19/2023,12/19/2024,0,0.43,7.7,0
C100226,Company_226,Germany,Europe,1,Ecommerce,51-200,11920.19,Growth,MidMarket,Partner,2/6/2023,,1,0.09,6.8,0
C100227,Company_227,Netherlands,Europe,1,,10-Jan,1318.98,Growth,SMB_Inside,Outbound,5/1/2023,,1,0.02,6.9,0
C100228,Company_228,Germany,Europe,1,Retail,51-200,17646.47,Growth,MidMarket,SelfServe,8/22/2023,8/22/2024,0,0.14,7.5,0
C100229,Company_229,Spain,Europe,1,Ecommerce,10-Jan,1155.28,Starter,SMB_Field,Inbound,8/1/2023,8/1/2024,0,0.11,2.9,0
C100230,Company_230,Canada,North America,0,Healthcare,51-200,14810.96,Growth,MidMarket,Partner,8/2/2023,,1,0.07,7,0
C100231,Company_231,US,North America,0,,10-Jan,2038.45,Growth,SMB_Field,Outbound,4/25/2023,,1,0.53,4.1,0
C100232,Company_232,Australia,North America,0,Retail,1000+,294152.66,Growth,Enterprise,Partner,7/14/2023,7/14/2024,0,0.08,6.2,0
C100233,Company_233,Canada,North America,0,Retail,10-Jan,1228.57,Growth,SMB_Inside,SelfServe,10/9/2023,,1,0.14,7.2,0
C100234,Company_234,Netherlands,Europe,1,Retail,51-200,30658.95,Growth,MidMarket,Inbound,4/27/2023,,1,0.13,6.5,0
C100235,Company_235,US,North America,0,,Nov-50,5868.17,Growth,SMB_Inside,Partner,5/19/2023,,1,0.46,5.5,0
C100236,Company_236,France,Europe,1,Wholesale,Nov-50,6913.41,Growth,SMB_Inside,SelfServe,3/23/2024,9/22/2024,0,0.1,6.4,0
C100237,Company_237,Germany,Europe,1,Manufacturing,Nov-50,8896.28,Growth,SMB_Field,Partner,1/21/2024,1/21/2025,0,0.15,6.9,0
C100238,Company_238,Australia,North America,0,Professional Services,10-Jan,2517,Starter,SMB_Inside,Outbound,10/22/2023,4/22/2024,0,0.06,4.7,1
C100239,Company_239,Canada,North America,0,Professional Services,Nov-50,6317.45,Growth,SMB_Inside,Outbound,3/1/2024,3/2/2025,0,0.18,5.5,0
C100240,Company_240,Australia,North America,0,Ecommerce,Nov-50,7092.68,Enterprise,SMB_Inside,Partner,12/2/2023,,1,0.22,8.7,0
C100241,Company_241,Germany,Europe,1,,201-1000,116410.51,Growth,Enterprise,SelfServe,6/5/2023,,1,0.03,7.8,0
C100242,Company_242,France,Europe,1,,Nov-50,4520.62,Starter,SMB_Inside,SelfServe,6/10/2023,,1,0.04,7.5,0
C100243,Company_243,Australia,North America,0,,10-Jan,1188.65,Starter,SMB_Inside,Partner,4/14/2023,,1,0.27,7,0
C100244,Company_244,France,Europe,1,Healthcare,10-Jan,1608.06,Starter,SMB_Field,Partner,6/12/2023,12/12/2023,0,0.2,5.6,1
C100245,Company_245,Spain,Europe,1,,10-Jan,2023.27,Growth,SMB_Inside,SelfServe,2/20/2024,,1,0.18,6.9,0
C100246,Company_246,France,Europe,1,Healthcare,1000+,230106.41,Enterprise,Enterprise,Inbound,3/2/2024,9/1/2024,0,0.25,4,0
C100247,Company_247,Germany,Europe,1,Ecommerce,Nov-50,9644.4,Growth,SMB_Inside,Inbound,1/14/2023,,1,0.15,6,0
C100248,Company_248,France,Europe,1,Retail,Nov-50,7451.58,Enterprise,SMB_Field,Outbound,12/5/2023,,1,0.06,8.3,0
C100249,Company_249,France,Europe,1,Retail,51-200,30571.02,Enterprise,MidMarket,SelfServe,10/23/2023,10/23/2024,0,0.21,6.6,0
C100250,Company_250,UK,Europe,1,Hospitality,Nov-50,3363.93,Starter,SMB_Inside,SelfServe,2/28/2024,2/28/2025,0,0.2,4.7,0
C100251,Company_251,Spain,Europe,1,,1000+,193827.2,Enterprise,Enterprise,SelfServe,9/13/2023,9/13/2024,0,0.21,4.8,0
C100252,Company_252,US,North America,0,Healthcare,Nov-50,8718.82,Starter,SMB_Inside,Inbound,4/29/2023,,1,0.2,6.1,0
C100253,Company_253,UK,Europe,1,,10-Jan,1556.74,Enterprise,SMB_Inside,SelfServe,3/13/2023,9/12/2023,0,0.07,4.7,1
C100254,Company_254,Canada,North America,0,Logistics,Nov-50,8437.62,Starter,SMB_Field,Outbound,1/4/2023,,1,0.14,5,0
C100255,Company_255,UK,Europe,1,Hospitality,Nov-50,6217.09,Starter,SMB_Field,Partner,5/25/2023,,1,0.31,2.6,0
C100256,Company_256,Germany,Europe,1,Retail,1000+,496307.9,Growth,Enterprise,Partner,6/16/2023,,1,0.11,6.6,0
C100257,Company_257,Germany,Europe,1,Retail,51-200,22484.36,Growth,MidMarket,Partner,10/22/2023,10/22/2024,0,0.39,7.8,0
C100258,Company_258,France,Europe,1,Healthcare,Nov-50,3988.56,Enterprise,SMB_Inside,Inbound,6/9/2023,,1,0.05,7.5,0
C100259,Company_259,Spain,Europe,1,Healthcare,Nov-50,9257.9,Starter,SMB_Inside,Partner,1/29/2024,1/29/2025,0,0.11,9.1,0
C100260,Company_260,France,Europe,1,,51-200,32550.29,Growth,MidMarket,SelfServe,1/18/2024,1/18/2025,0,0.24,5.1,0
C100261,Company_261,US,North America,0,,Nov-50,4452.79,Starter,SMB_Inside,Partner,6/23/2023,,1,0.09,8.1,0
C100262,Company_262,Australia,North America,0,Hospitality,Nov-50,8792.87,Growth,SMB_Inside,SelfServe,8/9/2023,8/9/2024,0,0.17,6.5,0
C100263,Company_263,Canada,North America,0,,10-Jan,1049.94,Starter,SMB_Inside,Outbound,1/2/2024,4/2/2024,0,0.33,6,1
C100264,Company_264,Netherlands,Europe,1,Manufacturing,51-200,29545.47,Growth,MidMarket,Partner,4/13/2023,,1,0.32,5.7,0
C100265,Company_265,Spain,Europe,1,,51-200,10903.12,Growth,MidMarket,Partner,5/19/2023,,1,0.22,6.6,0
C100266,Company_266,Germany,Europe,1,Logistics,10-Jan,1563.23,Growth,SMB_Inside,SelfServe,8/2/2023,11/1/2023,0,0.23,4.2,1
C100267,Company_267,Germany,Europe,1,Ecommerce,51-200,21175.27,Enterprise,MidMarket,Partner,3/31/2024,4/1/2025,0,0.06,5.1,0
C100268,Company_268,Netherlands,Europe,1,Healthcare,Nov-50,7532.62,Starter,SMB_Inside,Outbound,3/14/2023,,1,0.12,8.3,0
C100269,Company_269,Canada,North America,0,Healthcare,Nov-50,4901.43,Growth,SMB_Field,SelfServe,7/2/2023,7/2/2024,0,0.19,4.8,0
C100270,Company_270,US,North America,0,Wholesale,51-200,38496.99,Growth,MidMarket,Outbound,9/10/2023,9/10/2024,0,0.27,3.8,0
C100271,Company_271,Germany,Europe,1,,10-Jan,2399.38,Starter,SMB_Field,Partner,8/2/2023,2/1/2024,0,0.05,6.5,1
C100272,Company_272,Australia,North America,0,,10-Jan,2791.4,Starter,SMB_Field,Outbound,12/15/2023,,1,0.2,6.5,0
C100273,Company_273,Australia,North America,0,,10-Jan,1480.14,Starter,SMB_Inside,Partner,8/11/2023,,1,0.23,6,0
C100274,Company_274,US,North America,0,Hospitality,Nov-50,4108.13,Growth,SMB_Field,Partner,7/27/2023,7/27/2024,0,0.23,7.4,0
C100275,Company_275,Germany,Europe,1,,10-Jan,1408.49,Starter,SMB_Inside,Inbound,8/29/2023,,1,0.18,6.3,0
C100276,Company_276,Canada,North America,0,,Nov-50,8003.27,Growth,SMB_Inside,SelfServe,9/30/2023,,1,0.2,6.7,0
C100277,Company_277,Germany,Europe,1,Manufacturing,10-Jan,1510.67,Growth,SMB_Inside,Inbound,1/16/2024,,1,0.32,2.9,0
C100278,Company_278,Australia,North America,0,,10-Jan,1336.41,Starter,SMB_Inside,Outbound,1/23/2024,7/24/2024,0,0.15,6.6,0
C100279,Company_279,Australia,North America,0,Healthcare,Nov-50,3301.37,Growth,SMB_Inside,Outbound,8/18/2023,8/18/2024,0,0.22,3.2,0
C100280,Company_280,Canada,North America,0,Hospitality,51-200,37451.82,Growth,MidMarket,SelfServe,1/4/2023,,1,0.29,7.1,0
C100281,Company_281,Germany,Europe,1,,Nov-50,4476.2,Enterprise,SMB_Inside,SelfServe,12/3/2023,,1,0.04,8.8,0
C100282,Company_282,Canada,North America,0,Manufacturing,10-Jan,1608.99,Enterprise,SMB_Field,Outbound,8/13/2023,,1,0.12,5.5,0
C100283,Company_283,Canada,North America,0,Hospitality,51-200,10497.77,Enterprise,MidMarket,Outbound,1/10/2024,1/10/2025,0,0.3,6.6,0
C100284,Company_284,Germany,Europe,1,Hospitality,51-200,18331.57,Growth,MidMarket,SelfServe,1/17/2024,1/17/2025,0,0.22,5.3,0
C100285,Company_285,Canada,North America,0,Logistics,10-Jan,2132.14,Starter,SMB_Field,Outbound,11/11/2023,5/12/2024,0,0.3,3.9,1
C100286,Company_286,Spain,Europe,1,,51-200,12697.49,Growth,MidMarket,SelfServe,1/8/2023,,1,0.04,8.1,0
C100287,Company_287,Spain,Europe,1,Logistics,10-Jan,2821.61,Starter,SMB_Field,Inbound,3/5/2023,6/4/2023,0,0.28,7.6,1
C100288,Company_288,UK,Europe,1,Logistics,10-Jan,1689.64,Starter,SMB_Inside,Partner,11/14/2023,11/14/2024,0,0.09,7.5,0
C100289,Company_289,Canada,North America,0,Retail,51-200,32138.53,Growth,MidMarket,Inbound,2/8/2024,2/8/2025,0,0.31,7.4,0
C100290,Company_290,UK,Europe,1,Healthcare,Nov-50,6549.58,Enterprise,SMB_Inside,SelfServe,6/12/2023,,1,0.09,6.7,0
C100291,Company_291,Canada,North America,0,,201-1000,41782.04,Growth,Enterprise,Inbound,1/4/2023,,1,0.39,4.7,0
C100292,Company_292,France,Europe,1,Manufacturing,10-Jan,2188.48,Starter,SMB_Inside,SelfServe,7/14/2023,1/13/2024,0,0.31,6.9,1
C100293,Company_293,France,Europe,1,Retail,201-1000,111546.78,Enterprise,Enterprise,Outbound,10/30/2023,,1,0.09,5.7,0
C100294,Company_294,Australia,North America,0,Ecommerce,Nov-50,4810.14,Starter,SMB_Field,Outbound,12/18/2023,,1,0.2,5.6,0
C100295,Company_295,Netherlands,Europe,1,Healthcare,Nov-50,6826.87,Growth,SMB_Inside,SelfServe,2/9/2024,2/9/2025,0,0.08,6.3,0
C100296,Company_296,Netherlands,Europe,1,Logistics,10-Jan,1615.77,Growth,SMB_Inside,Inbound,12/22/2023,,1,0.16,5.7,0
C100297,Company_297,Spain,Europe,1,Hospitality,Nov-50,3891.59,Starter,SMB_Inside,Inbound,3/28/2023,,1,0.2,1.6,0
C100298,Company_298,Canada,North America,0,,51-200,20697.89,Enterprise,MidMarket,Inbound,10/14/2023,10/14/2024,0,0.31,4.8,0
C100299,Company_299,US,North America,0,Ecommerce,Nov-50,3966.11,Starter,SMB_Field,Partner,5/9/2023,,1,0.23,6,0
C100300,Company_300,Germany,Europe,1,Ecommerce,51-200,30465.75,Growth,MidMarket,Outbound,2/17/2024,2/17/2025,0,0.11,9.3,0
C100301,Company_301,Spain,Europe,1,Healthcare,10-Jan,1051.38,Starter,SMB_Inside,Inbound,6/20/2023,9/19/2023,0,0.15,4.5,1
C100302,Company_302,France,Europe,1,,Nov-50,7563.31,Growth,SMB_Inside,SelfServe,5/17/2023,,1,0.1,6.7,0
C100303,Company_303,Netherlands,Europe,1,Hospitality,10-Jan,2787.27,Starter,SMB_Inside,SelfServe,3/18/2024,,1,0.21,7,0
C100304,Company_304,Spain,Europe,1,Professional Services,10-Jan,2256.24,Enterprise,SMB_Inside,Outbound,3/16/2024,3/17/2025,0,0.18,8.1,0
C100305,Company_305,UK,Europe,1,Healthcare,Nov-50,4133.46,Growth,SMB_Inside,Inbound,6/13/2023,,1,0.29,3.6,0
C100306,Company_306,Germany,Europe,1,Manufacturing,10-Jan,2881.01,Starter,SMB_Inside,Outbound,11/16/2023,11/16/2024,0,0.22,8,0
C100307,Company_307,Netherlands,Europe,1,,201-1000,108196.54,Growth,Enterprise,Outbound,1/4/2023,,1,0.48,5.2,0
C100308,Company_308,France,Europe,1,Manufacturing,Nov-50,6908.47,Growth,SMB_Field,SelfServe,2/17/2024,2/17/2025,0,0.11,6.2,0
C100309,Company_309,US,North America,0,Hospitality,51-200,33504.09,Enterprise,MidMarket,SelfServe,8/10/2023,8/10/2024,0,0.02,5.7,0
C100310,Company_310,Netherlands,Europe,1,Ecommerce,Nov-50,9653.73,Enterprise,SMB_Inside,Inbound,8/17/2023,8/17/2024,0,0.12,5.8,0
C100311,Company_311,Germany,Europe,1,Ecommerce,10-Jan,2652.68,Starter,SMB_Inside,Partner,4/5/2023,,1,0.12,5.3,0
C100312,Company_312,Netherlands,Europe,1,Healthcare,Nov-50,5905.87,Growth,SMB_Inside,Outbound,6/16/2023,,1,0.2,7.2,0
C100313,Company_313,Germany,Europe,1,Healthcare,10-Jan,1488.32,Starter,SMB_Field,Partner,12/5/2023,,1,0.19,5.4,0
C100314,Company_314,Australia,North America,0,Logistics,51-200,27215.98,Starter,MidMarket,Partner,2/14/2023,2/15/2024,0,0.29,9.3,1
C100315,Company_315,Germany,Europe,1,,Nov-50,8297.31,Starter,SMB_Field,Inbound,7/7/2023,7/7/2024,0,0.19,7.8,0
C100316,Company_316,Netherlands,Europe,1,,Nov-50,5875.52,Growth,SMB_Field,SelfServe,6/28/2023,,1,0.01,7.1,0
C100317,Company_317,Australia,North America,0,,10-Jan,2093.86,Starter,SMB_Field,Partner,12/4/2023,,1,0.31,3.6,0
C100318,Company_318,Spain,Europe,1,Hospitality,51-200,32190.49,Growth,MidMarket,Inbound,7/12/2023,7/12/2024,0,0.16,7.9,0
C100319,Company_319,US,North America,0,,51-200,14199.62,Growth,MidMarket,Inbound,2/14/2024,2/14/2025,0,0.2,8.1,0
C100320,Company_320,Netherlands,Europe,1,Logistics,10-Jan,2759.2,Starter,SMB_Field,SelfServe,3/14/2024,3/15/2025,0,0.17,3.2,0
C100321,Company_321,Germany,Europe,1,,10-Jan,2484.54,Starter,SMB_Inside,Inbound,3/3/2024,6/2/2024,0,0.05,5.4,1
C100322,Company_322,US,North America,0,Retail,51-200,23216.17,Enterprise,MidMarket,SelfServe,10/28/2023,,1,0.27,5.4,0
C100323,Company_323,Germany,Europe,1,,10-Jan,1182.84,Starter,SMB_Field,Partner,1/8/2024,7/9/2024,0,0.19,7.7,0
C100324,Company_324,Netherlands,Europe,1,,Nov-50,7388.78,Growth,SMB_Inside,Inbound,2/4/2024,2/4/2025,0,0.17,5.1,0
C100325,Company_325,Australia,North America,0,Healthcare,10-Jan,2663.08,Starter,SMB_Inside,Inbound,5/2/2023,,1,0.1,7.3,0
C100326,Company_326,Australia,North America,0,Retail,Nov-50,9529.27,Starter,SMB_Inside,Inbound,5/17/2023,,1,0.12,7.3,0
C100327,Company_327,UK,Europe,1,Retail,10-Jan,2806.45,Starter,SMB_Field,Inbound,4/27/2023,,1,0.23,3.8,0
C100328,Company_328,US,North America,0,Ecommerce,51-200,29368.08,Enterprise,MidMarket,Partner,10/23/2023,10/23/2024,0,0.14,5.1,0
C100329,Company_329,UK,Europe,1,Ecommerce,1000+,201529.48,Growth,Enterprise,Outbound,7/14/2023,7/14/2024,0,0.11,4.5,0
C100330,Company_330,France,Europe,1,Healthcare,10-Jan,2530.39,Growth,SMB_Inside,Partner,8/5/2023,11/4/2023,0,0.29,5.9,1
C100331,Company_331,Germany,Europe,1,Logistics,10-Jan,2529.3,Starter,SMB_Inside,Inbound,1/7/2023,,1,0.17,6.2,0
C100332,Company_332,US,North America,0,Manufacturing,51-200,15313.81,Growth,MidMarket,Outbound,10/11/2023,10/11/2024,0,0.18,5.9,0
C100333,Company_333,Netherlands,Europe,1,Retail,201-1000,67754.62,Growth,Enterprise,SelfServe,11/8/2023,11/8/2024,0,0.28,8.9,0
C100334,Company_334,France,Europe,1,Manufacturing,10-Jan,2208.63,Starter,SMB_Field,SelfServe,6/14/2023,,1,0.35,7.3,0
C100335,Company_335,US,North America,0,,10-Jan,2358.33,Starter,SMB_Inside,Partner,3/20/2023,3/20/2024,0,0.39,4.1,1
C100336,Company_336,Australia,North America,0,,1000+,169656.7,Starter,Enterprise,Inbound,9/26/2023,,1,0.33,5.2,0
C100337,Company_337,US,North America,0,Professional Services,10-Jan,1935.96,Starter,SMB_Inside,Inbound,2/25/2023,8/27/2023,0,0.15,7.4,1
C100338,Company_338,Canada,North America,0,Wholesale,51-200,37620.74,Enterprise,MidMarket,Inbound,11/21/2023,,1,0.14,5.5,0
C100339,Company_339,Netherlands,Europe,1,Healthcare,201-1000,66639.21,Growth,Enterprise,SelfServe,5/12/2023,,1,0.19,7.9,0
C100340,Company_340,France,Europe,1,,1000+,287133.81,Enterprise,Enterprise,SelfServe,2/25/2023,,1,0.08,8.5,0
C100341,Company_341,Germany,Europe,1,Ecommerce,10-Jan,1497.21,Enterprise,SMB_Inside,Outbound,9/20/2023,3/21/2024,0,0.17,5.2,1
C100342,Company_342,France,Europe,1,Professional Services,1000+,497161.22,Growth,Enterprise,SelfServe,2/15/2024,2/15/2025,0,0.05,5.9,0
C100343,Company_343,Spain,Europe,1,Logistics,201-1000,144874.32,Enterprise,Enterprise,Outbound,4/8/2023,,1,0.09,5.1,0
C100344,Company_344,Netherlands,Europe,1,Manufacturing,201-1000,60914.16,Growth,Enterprise,SelfServe,10/18/2023,10/18/2024,0,0.14,7.5,0
C100345,Company_345,France,Europe,1,,Nov-50,3100.67,Growth,SMB_Inside,Outbound,7/11/2023,7/11/2024,0,0.13,7,0
C100346,Company_346,UK,Europe,1,Logistics,Nov-50,5172.16,Growth,SMB_Inside,Outbound,1/10/2023,,1,0.36,6.2,0
C100347,Company_347,UK,Europe,1,,10-Jan,1086.2,Starter,SMB_Inside,SelfServe,1/27/2023,,1,0.06,6.1,0
C100348,Company_348,US,North America,0,Hospitality,Nov-50,7432.84,Growth,SMB_Inside,Partner,3/8/2023,,1,0.63,5.8,0
C100349,Company_349,Spain,Europe,1,Professional Services,10-Jan,1483.68,Starter,SMB_Inside,Outbound,8/16/2023,,1,0.2,6.2,0
C100350,Company_350,Australia,North America,0,Healthcare,51-200,24175.46,Enterprise,MidMarket,SelfServe,7/6/2023,7/6/2024,0,0.43,4.6,0
C100351,Company_351,UK,Europe,1,Ecommerce,10-Jan,1414.11,Starter,SMB_Field,Inbound,3/4/2024,9/3/2024,0,0.14,5.4,0
C100352,Company_352,France,Europe,1,Retail,10-Jan,1480.44,Starter,SMB_Inside,Outbound,6/17/2023,,1,0.04,5,0
C100353,Company_353,US,North America,0,,Nov-50,9166.27,Starter,SMB_Inside,SelfServe,1/11/2024,1/11/2025,0,0.33,3.5,0
C100354,Company_354,Germany,Europe,1,Ecommerce,10-Jan,2834.44,Starter,SMB_Inside,Outbound,6/30/2023,,1,0.03,7.7,0
C100355,Company_355,Australia,North America,0,Wholesale,51-200,35351.19,Growth,MidMarket,SelfServe,2/4/2024,2/4/2025,0,0.27,5.3,0
C100356,Company_356,UK,Europe,1,Healthcare,Nov-50,3789.9,Growth,SMB_Field,Inbound,11/30/2023,11/30/2024,0,0.07,6.9,0
C100357,Company_357,UK,Europe,1,Hospitality,1000+,397547.62,Growth,Enterprise,Outbound,2/13/2023,8/15/2023,0,0.12,6.4,1
C100358,Company_358,UK,Europe,1,,10-Jan,2456.23,Starter,SMB_Inside,SelfServe,5/10/2023,,1,0.32,2.8,0
C100359,Company_359,Netherlands,Europe,1,,Nov-50,4342.15,Starter,SMB_Inside,Outbound,1/8/2024,1/8/2025,0,0.4,6.4,0
C100360,Company_360,Spain,Europe,1,Manufacturing,51-200,31198.12,Growth,MidMarket,Partner,1/13/2024,7/14/2024,0,0.41,5.6,0
C100361,Company_361,Germany,Europe,1,Ecommerce,51-200,37904.96,Growth,MidMarket,Outbound,1/14/2023,,1,0.18,7,0
C100362,Company_362,France,Europe,1,,10-Jan,2845.21,Starter,SMB_Inside,SelfServe,12/4/2023,,1,0.16,8.1,0
C100363,Company_363,Australia,North America,0,Logistics,10-Jan,1872.49,Starter,SMB_Inside,SelfServe,10/19/2023,1/18/2024,0,0.55,4.1,1
C100364,Company_364,Canada,North America,0,Healthcare,201-1000,134873.86,Growth,Enterprise,Outbound,10/21/2023,10/21/2024,0,0.32,5.2,0
C100365,Company_365,Germany,Europe,1,Professional Services,10-Jan,1149.79,Starter,SMB_Field,Partner,10/16/2023,,1,0.23,6.8,0
C100366,Company_366,France,Europe,1,Ecommerce,Nov-50,5680.18,Starter,SMB_Field,SelfServe,8/20/2023,8/20/2024,0,0.14,6.2,0
C100367,Company_367,France,Europe,1,Ecommerce,Nov-50,5567.59,Growth,SMB_Inside,SelfServe,1/16/2024,1/16/2025,0,0.06,8,0
C100368,Company_368,Germany,Europe,1,Hospitality,51-200,12869.22,Enterprise,MidMarket,Outbound,7/27/2023,,1,0.09,5.1,0
C100369,Company_369,UK,Europe,1,Logistics,Nov-50,7781.8,Growth,SMB_Inside,Inbound,9/15/2023,9/15/2024,0,0.15,6.9,0
C100370,Company_370,France,Europe,1,Healthcare,51-200,18146.51,Enterprise,MidMarket,Outbound,11/4/2023,,1,0.32,3.6,0
C100371,Company_371,France,Europe,1,,51-200,19785.11,Enterprise,MidMarket,Inbound,2/25/2024,2/25/2025,0,0.11,6.2,0
C100372,Company_372,Spain,Europe,1,Professional Services,1000+,283746.52,Starter,Enterprise,Inbound,10/27/2023,10/27/2024,0,0.21,4.4,0
C100373,Company_373,UK,Europe,1,Ecommerce,Nov-50,9505.82,Growth,SMB_Field,Inbound,7/19/2023,,1,0.29,3.9,0
C100374,Company_374,France,Europe,1,Professional Services,201-1000,109176.02,Enterprise,Enterprise,SelfServe,4/8/2023,,1,0.09,7.7,0
